"M-1004","porta","","Séc. XVII","Peru. Sucre.","Madeira entalhada e dourada.","167,4 x 63,3 x 2,7 cm","Decorada com motivos florais.","Construção - Fragmentos de Construção","","Quarto Azul","Izadora Bertussi","Paulo de Freitas Costa"
"M-1005","porta","","Séc. XVII","Peru. Sucre.","Madeira entalhada e dourada.","168,5 x 65,4 x 2,9 cm ap.","Decorada com motivos florais em relevo.","Construção - Fragmentos de Construção","","Quarto Azul.","Izadora Bertussi","Paulo de Freitas Costa"
"M-1006","jarro Nazca","Civilização Nazca","Séc. I a II d.C. -  Início do Período Intermediário Nazca","Peru Pré-Colombiano. Costa Sul.","Cerâmica policromada.","20,0 x 15,1 d. irregular","Jarro de cerâmica policromada de dupla gárgula, de formato esférico irregular, decorado com figura de deidade guerreira de duas cabeças.","Interiores - Utensílios de Cozinha / Mesa","Arte Pré-Colombiana","Quarto Principal - Ante-Sala","Izadora Bertussi","André Schneck Lima"
"M-1007","friso","","Séc. XVIII"," Peru ","Madeira entalhada e policromada.","Não averiguado.","","Construção - Fragmentos de Construção","","Quarto Azul. Na parede, acima da janela.","Izadora Bertussi","Paulo de Freitas Costa"
"M-1008","medidor de ouro em pó","","?","?","bronze dourado","4,2x 7,0 x 5,9 circular irregular","Com cinco medidas e tampa fixa.","Medição/Registro/Observação/Processamento ","","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Wipsley Mesquita"
"M-1009","caixa ","","Séc. XIX","Inglaterra","Vidro transparente lapidado; metal dourado com filigrana; pedraria; resina.","9,0h x 12,7 d. ap.","Conjunto (M-0358 a M-0362)","Objetos Pessoais - Artigo de Toalete","","Quarto Principal. Sobre penteadeira.","Izadora Bertussi","André Schneck Lima"
"M-1010","candelabro","C. G. Schierholz & Sohn","Séc. XX. c. 1930","Alemanha. Plaue.","Porcelana branca com relevos policromados","51,0 x 33,5 x 33,5 (no arremate)","Par (M-1011). Para cinco velas. Decorado com motivos florais e figuras de anjos.","Interiores - Objetos de Iluminação","","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Wipsley Mesquita"
"M-1011","candelabro","C. G. Schierholz & Sohn","Séc. XX. c. 1930","Alemanha. Plaue.","Porcelana branca com relevos policromados.","52,3 x 25,4 x 25,5 (no arremate). Base:17,0 d. ","Par (M-1010). Para cinco velas. Decorado com motivos florais e figuras de anjos.","Interiores - Objetos de Iluminação","","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Wipsley Mesquita"
"M-1012","""abóbora""","","?","Itália?","Cerâmica policromada","7,0 x 11,3 d. irregular.","","Interiores - Acessórios de Interiores","","Armário do Banheiro Principal","Izadora Bertussi","Wipsley Mesquita"
"M-1013","""Tomates""","","?","Italia?","Cerâmica policromada","7,5 x 13,0 x 13,0 ap.","Representação de pequenos tomates agrupados.","Interiores - Acessórios de Interiores","","Armário do Banheiro Principal","Izadora Bertussi","Wipsley Mesquita"
"M-1014","""abóbora""","","?","Itália?","Cerâmica policromada","4,7 x 9,7 d. irregular","","Interiores - Acessórios de Interiores","","Armário do Banheiro Principal","Izadora Bertussi","Wipsley Mesquita"
"M-1015","moldura","","?","?","Madeira entalhada, com relevos, policromada.","72,2 x 64,0 x 5,0  -  janela - 39,0 x 47,0","Decorada com figuras mitológicas.","Interiores - Acessórios de Interiores","","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Wipsley Mesquita"
"M-1016","recipiente","","Séc. XX ?","China","Porcelana policromada","11,5 x 19,2 x 11,2 cm","Usado para verter água na diluição da tinta para pintura.","Trabalho - Equipamento de artistas/artesãos","Arte Oriental","Biblioteca","Izadora Bertussi","Paulo de Freitas Costa"
"M-1017","caixa","","?","?","Metal dourado com relevos; ágata em cor marrom lapidada.","4,1 x 5,4 x 4,4","Decorada com hieróglifos. Tampa fixa. Formato oval.","Embalagens / Recipientes","","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Wipsley Mesquita"
"M-1018","cálice","Manufatura Real de Porcelana de Berlim","Séc. XVIII (?)","Alemanha. Berlim.","Porcelana com relevos, dourada e policromada ","13,1 x 8,8 d. irregular. O relevo da haste supera o diâmetro da borda","Decorada na haste com figuras e no corpo com cena religiosa.","Interiores - Acessórios de Interiores","","Armário do Banheiro Principal","Izadora Bertussi","Wipsley Mesquita"
"M-1019","figura feminina e árvore","?","Séc. XIX.","Japão","pigmentos diluídos em água sobre papel.","85,0 x 45,7","","Artes Visuais - Pintura","Arte Oriental","Mapoteca - G5","Izadora Bertussi","Daniele Paro"
"M-1020","Galináceos e ramo de flores","?","Séc. XIX","Japão","pigmentos diluídos em água sobre seda.","149,5 x 47,5cm  Irregular.","","Artes Visuais - Pintura","Arte Oriental","Chapelaria","Izadora Bertussi","Daniele Paro"
"M-1021","saboneteira","","?","?","Opalina com pintura dourada.","5,3 x 25,0 cm","Três peças (M-0749; M-0750). Em forma de folha.","Objetos Pessoais - Artigo de Toalete","","Armário do Banheiro Principal","Izadora Bertussi","Wipsley Mesquita"
"M-1022","Retrato de ema gordon klabin","Arthur Kaufmann (1888-1971)","séc. XX - 1949","Brasil","grafitti s/ papel","","Esboço para a pintura M-0829","Artes Visuais - Pintura","Arte Brasileira - Século XX","Mapoteca","Izadora Bertussi","Paulo de Freitas Costa"
"M-1023","fragmento de tecido","Civilização Nazca (?)","c. Séc. X -XI d.C.","Peru. Vale do Nazca.","Lã(?); técnica dita kilim.","106,5 x 11,5","Fragmento de tecido na técnica dita kilim, nas cores vermelha, amarelo clara, amarelo escura, marrom e bege clara, decorado com figuras de pássaros (pelicanos?). Borda decorada com arabescos.","Objetos Pessoais - Peça de Indumentária","Arte Pré-Colombiana","Reserva Técnica 1 (Q. Rosa)","Paulo de Freitas Costa","Paulo de Freitas Costa"
"M-1024","recipiente","","?","?","Opalina com policromia e tinta dourada.","14,2 x 16,0 d. (na borda).","Com pé. Em forma de taça.","Objetos Pessoais - Artigo de Toalete","","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Wipsley Mesquita"
"M-1025","cinzeiro em forma de sapatinho mandarim","","Séc. XVIII","China","Porcelana policromada.","4,1 x 9,1 x 4,3 ","Porcelana chinesa de exportação.","Objetos Pessoais - Artigo de Tabagísmo","Arte Oriental","Reserva Técnica 1 (Q. Rosa)","Izadora Bertussi","Wipsley Mesquita"
"M-1026","Bacia de barbear","","?","China (?)","Porcelana policromada.","8,5 x 35,0 x 28,0","Bacia ou lavanda (?). Porcelana chinesa de exportação (?)","Objetos Pessoais - Artigo de Toalete","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Wipsley Mesquita"
"M-1027","paisagem pastoral","","Séc. XX ?","China","Porcerlana branca com pintura em azul.","25,5 x 17,5 d. ","Incompleto: tampa faltante. Decorado com paisagem e animais.","Embalagens / Recipientes","Arte Oriental","Quarto Azul","Izadora Bertussi","Paulo de Freitas Costa"
"M-1028","Prato Raso","Rosenthal GmbH","Séc. XX. 1962.","Alemanha. Selb.","Porcelana branca com borda em azul cobalto e douração.","2,5 x 28,0 cm","24 exemplares. Serviço Rosenthal ""Eminence Cobalt"". (M-1394 a M-1398 e M-1028). ","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Daniele Paro","Paulo de Freitas Costa"
"M-1029","Bule","T","década de 1980","Brasil","Porcelana policromada.","18,0 x 25,0 cm","Jogo de chá rosa (M-1029 a M-1034)","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1030","Açucareiro","T","década de 1980","Brasil","Porcelana policromada.","12,0 x 16,8 cm","Jogo de chá rosa (M-1029 a M-1034)","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1031","Cremeira","T","década de 1980","Brasil","Porcelana policromada.","12,5 x 10,5 cm","Jogo de chá rosa (M-1029 a M-1034)","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1032","prato","","década de 1980","Brasil","Porcelana policromada.","2,0 x 19,0 diâm.","12 exemplares. Jogo de chá rosa (M-1029 a M-1034)","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1033","xícara de chá","","década de 1980","Brasil","Porcelana policromada.","6,0 x 11,7 diâm.","12 exemplares. Jogo de chá rosa (M-1029 a M-1034)","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1034","pires para xícara de chá","","década de 1980","Brasil","Porcelana policromada.","2,0 x 14,0 diâm.","12 exemplares. Jogo de chá rosa (M-1029 a M-1034)","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1035","xícara de chá","Delvaux","Séc. XX","França. Paris.","Porcelana policromada.","5,2 x 10,5 x 8,1"," 17 exemplares. ","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1036","pires para chícara de chá","Delvaux","Séc. XX","França. Paris.","Porcelana policromada.","2,4 x 14,2 diam.","18 exemplares.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1037","xícara de café","Johann Haviland","Séc. XX. 1960-1980","Alemanha. Waldershof","Porcelana azul cobalto com douração.","5,6 x 6,7 x 4,7","28 exemplares. Conjunto com M-1038.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1038","Pires para xícara de café","Johann Haviland","Séc. XX. 1960-1980","Alemanha. Waldershof","Porcelana azul cobalto com douração.","2,4 x 14,2 diam.","28 exemplares. Conjunto com M-1037. ","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1039","xícara de café com pires","Porcelana Thomas","Década de 1970.","Alemanha","Porcelana policromada e dourada.","5,5 x 8,1 x 6,1","","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1040","xícara de café","","Séc. XX","","Porcelana dourada.","5,0 x 8,5 x 6,8","6 exemplares. Conjunto com M-1041.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1041","pires para xícara de café","","Séc. XX","","Porcelana policromada e dourada","5,0 x 8,5 x 16,8","6 exemplares. Conjunto com M-1040.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1042","vaso","","Séc. XX","","Cristal lapidado","25,5 x 15,1 diâm.","","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1043","vasilha","","Séc. XX","","cristal lapidado","11,7 x 27,5","Com três pés.","Interiores - Acessórios de Interiores","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1044","travessa","","Séc. XX","","Cristal lapidado e douração","11,0 x 24,7","","Interiores - Acessórios de Interiores","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1045","travessa","","Séc. XX","Brasil ?","Cristal lapidado","4,3 x 32,3 x 21,6","","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1046","vaso","","Séc. XX","","Cristal lapidado.","2,3 x 23,0 d.","","Interiores - Acessórios de Interiores","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1047","copo","","Séc. XX","","Cristal lapidado","13,5 x 8,0 diâm.","10 exemplares.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1048","taça para licor","","Séc. XX","","Cristal lapidado","14,0 x 5,6 diâm.","3 exemplares.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1049","taça","","Séc. XX","","Cristal lapidado.","14,0 x 5,7 diâm.","8 exemplares. Conjunto com M-1050.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1050","taça para licor","","Séc. XX","","Cristal lapidado","11,0 x 4,0 d","3 exemplares. Conjunto com M-1049.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1051","Taça para consomê","Limoges Unic","séc.XX","França. Limoges","Porcelana branca com faixa vermelha e douração em alto relevo.","4,9 x 16,0 x 12,0 cm","8 exemplares. Serviço Vermelho Limoges.Conjunto (M-1416; M-1417; M-1051 a M-1054). Decoração com borda vermelha e friso dourado com motivos florais.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Daniele Paro","Paulo de Freitas Costa"
"M-1052","Pires para Taça de Consomê","Limoges Unic","Séc. XX","França. Limoges","Porcelana branca com faixa vermelha e douração em alto relevo.","2,0 x 16,7cm","8 exemplares. Serviço Vermelho Limoges.Conjunto (M-1416; M-1417; M-1051 a M-1054). Decoração com borda vermelha e friso dourado com motivos florais.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Daniele Paro","Paulo de Freitas Costa"
"M-1053","Xícara de café","Limoges Unic","Séc. XX","França. Limoges","Porcelana branca com faixa vermelha e douração em alto relevo.","5,0 x 6,5 x 5,1 cm","8 exemplares. Serviço Vermelho Limoges.Conjunto (M-1416; M-1417; M-1051 a M-1054). Decoração com borda vermelha e friso dourado com motivos florais.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Daniele Paro","Daniele Paro"
"M-1054","pires para xícara de café","Limoges Unic","séc. XX","França. limoges","Porcelana branca com faixa vermelha e douração em alto relevo.","2,0 x 10,2 cm","8 exemplares. Serviço Vermelho Limoges.Conjunto (M-1416; M-1417; M-1051 a M-1054). Decoração com borda vermelha e friso dourado com motivos florais.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Daniele Paro","Paulo de Freitas Costa"
"M-1055","prato","","Séc. XIX?","China","Porcelana policromada.","3,7 x 22,8 d.","Fundo. 18 exemplares. Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Daniele Paro"
"M-1056","prato","","Séc. XVIII-XIX. Dinastia Qing","China","Porcelana policromada.","2,3 x 23 d. ","Raso. 26 exemplares. Porcelana chinesa de exportação. Família Rosa, Serviço dos Pavões.","Interiores - Utensílios de Cozinha / Mesa","Arte Oriental","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1057","Pá para maquiagem","Gucci","Séc. XX","Itália","Pá: metal. Capa: couro.","","Pequeno instrumento possivelmente utilizado para pó de pérola (Perla Cipria). Possui capa protetora.","Objetos Pessoais - Artigo de Toalete","","Reserva Técnica 1 (Q. Rosa)","Daniele Paro","Wipsley Mesquita"
"M-1058","banqueta","The Reflectone Corporation","Década de 1950","Stamford - Estados Unidos","Lucite, madeira, metal e tecido vinílico.","64,0 x 43,0 x 46,0 (diâmetro) cm","Em estilo Hollywood Regency.","Interiores - Peças de Mobiliário","","Quarto Principal - Banheiro","Daniele Paro","Paulo de Freitas Costa"
"M-1059","Penteadeira","","Década de 1940","Brasil","madeira, espelho, tecido, ferro.","70,0  x 139,2 x 36,0 cm ","Penteadeira  feita em madeira, revestida com tecido rosa e espelho na parte superior. Parte curva composta por portas com puxadores de ferro e prateleiras internas. Possui 4 gavetas localizadas na porta do lado direito.","Interiores - Peças de Mobiliário","","Quarto Principal","Daniele Paro","Wipsley Mesquita"
"M-1060","banqueta","","","","metal (bronze? latão?)Almofada revestida com tecido verde.","61,0 x  73,0 x 36,0 cm   almofada 40,0 x 51,0 x 3,0 cm ","","Interiores - Peças de Mobiliário","","Quarto Principal","Daniele Paro","Daniele Paro"
"M-1061","Porta-toalhas","","","","metal e acrílico","carpa - 14,0 x 11,0 x 13,0 cm   suporte  -  2,7 (diâmetro) x 95,0 cm ","Enfeites de carpas com o suporte em acrílico.","Interiores - Acessórios de Interiores","","Quarto Principal - Banheiro","Daniele Paro","Daniele Paro"
"M-1062","porta-toalhas","","","","Carpas em metal, suporte em acrílico torcido.","carpa - 14,0 x 11,0 x 13,0 cm  suporte - 76,0 x 2,0 cm (diâmetro)","Enfeites de carpas com o suporte em acrílico.","Interiores - Acessórios de Interiores","","Quarto Principal - Banheiro","Daniele Paro","Daniele Paro"
"M-1063","pia","","","","vidro temperado branco ; metal","base de vidro -  9,0 x 190,0 x 70,0 cm   Pés em metal - 77,0 x 6,0 x 4,1 cm","Pia feita em vidrpo temperado com pés de motivos egípicios feitos em metal. Torneiras e saboneteiras  de motivos de carpas. ","","","Quarto Principal - Banheiro","Daniele Paro","Daniele Paro"
"M-1064","arandela em forma de flechas","","","","Metal com vestígios de douração","leão - 9,5(diâmetro) x  1,0 cm    flechas com espaço para a vela  - 29,0 x  25,0 x 5,0 cm","Possui o formato de flechas grudadas na boca de um leão.","Interiores - Objetos de Iluminação","","Quarto Principal - Banheiro","Daniele Paro","Daniele Paro"
"M-1065","arandela em forma de flechas","","","","Metal com vestígios de douração","leão - 9,5 (diâmetro) x  1,0 cm    flechas com espaço para a vela  - 29,0 x  25,0 x 5,0 cm","Possui o formato de flechas grudadas na boca de um leão.","Interiores - Objetos de Iluminação","","Quarto Principal - Banheiro","Daniele Paro","Daniele Paro"
"M-1066","Chaveiro Hessel Klabin","","","","prata ?","sigla - 1,8 x 1,4  x 0,3 cm  cordão - 40,0 cm  fivela - 3,0 x 3,0 x 0,2 cm ","Chaveiro com a sigla HK","","","Reserva Técnica 1 (Q. Rosa)","Daniele Paro","Wipsley Mesquita"
"M-1067","recipiente em forma de pimenta","","","","prata","1,5 x 8,0 x 1,0 cm","","","Prataria - Exposição","Reserva Técnica 1 (Q. Rosa)","Daniele Paro","Wipsley Mesquita"
"M-1068","dedal","","","","Prata ?","3,5 cm x 2,3 cm (diâmetro)","","","","Reserva Técnica 1 (Q. Rosa)","Daniele Paro","Wipsley Mesquita"
"M-1069","mala para sapatos","Maison Goyard","Séc. XX.","Paris , França","tecido, couro na bordas, fivelas de metal, elástico. Em sua parte interna há uma forração com tecido que forma bolsos para encaixe de calçados","31 x 45,5  x 45,5 cm ","","Objetos Pessoais - Objeto de Auxílio/Conforto","Moda","Armário do quarto azul","Daniele Paro","Wipsley Mesquita"
"M-1070","Frasqueira","Samsonite","Década de 1960","Denver. Estados Unidos","couro bege, detalhes em latão","21,0 x 33,0  x 18,0 cm","","","","Armário do quarto azul","Daniele Paro","Daniele Paro"
"M-1071","grupo de Aves ","Rose Klabin","Século XX","Brasil, Rio de Janeiro","bronze dourado","42,0 x 29,0 x 25,0 cm","Grous-coroados (?)","Artes Visuais - Escultura","Arte Brasileira - Século XX","Galeria","Daniele Paro","Daniele Paro"
"M-1072","Candeeiro","","?","?","Bronze dourado.","83,0 x 17,0 x 16,0 cm ( na base).","Adaptado para abajur. Para quatro chamas, decorado com figura de anjo e feras. Adaptado para duas lâmpadas.","Interiores - Objetos de Iluminação","","Biblioteca","Izadora Bertussi","Paulo de Freitas Costa"
"M-1073","sapo","","?","?","Bronze?","","Conjunto de seis esculturas (M-1073 a M-1078) em forma de sapo com instalação para saída de água.","Construção - Edificação","","Jardim Principal","Izadora Bertussi","Paulo de Freitas Costa"
"M-1074","sapo","","?","?","Bronze?","","Conjunto de seis esculturas (M-1073 a M-1078) em forma de sapo com instalação para saída de água.","Construção - Edificação","","Jardim Principal","Izadora Bertussi","Paulo de Freitas Costa"
"M-1075","sapo","","?","?","Bronze?","","Conjunto de seis esculturas (M-1073 a M-1078) em forma de sapo com instalação para saída de água.","Construção - Edificação","","Jardim Principal","Izadora Bertussi","Paulo de Freitas Costa"
"M-1076","sapo","","?","?","Bronze?","","Conjunto de seis esculturas (M-1073 a M-1078) em forma de sapo com instalação para saída de água.","Construção - Edificação","","Jardim Principal","Izadora Bertussi","Daniele Paro"
"M-1077","sapo","","?","?","Bronze?","","Conjunto de seis esculturas (M-1073 a M-1078) em forma de sapo com instalação para saída de água.","Construção - Edificação","","Jardim Principal","Izadora Bertussi","Daniele Paro"
"M-1078","sapo","","?","?","Bronze?","","Conjunto de seis esculturas (M-1073 a M-1078) em forma de sapo com instalação para saída de água.","Construção - Edificação","","Jardim Principal","Izadora Bertussi","Daniele Paro"
"M-1079","anjo - representação da audição","","Séc. XIX (?)","Itália","Pedra esculpida?","","De conjunto de cinco peças representando os sentidos (M-1079 a M-1083).","Artes Visuais - Escultura","","Jardim Principal","Izadora Bertussi","Paulo de Freitas Costa"
"M-1080","anjo- representação do olfato","","Séc. XIX (?)","Itália","Pedra esculpida.","","De conjunto de cinco peças representando os sentidos (M-1079 a M-1083).","Artes Visuais - Escultura","","Jardim Principal","Izadora Bertussi","Paulo de Freitas Costa"
"M-1081","anjo - representação do paladar","","Séc. XIX (?)","Itália","Pedra esculpida.","","De conjunto de cinco peças representando os sentidos (M-1079 a M-1083).","Artes Visuais - Escultura","","Jardim Principal","Izadora Bertussi","Paulo de Freitas Costa"
"M-1082","anjo - representação da tato","","Séc. XIX (?)","Itália","Pedra esculpida.","","De conjunto de cinco peças representando os sentidos (M-1079 a M-1083).","Artes Visuais - Escultura","","Jardim Principal","Izadora Bertussi","Ana Maria Odelius"
"M-1083","anjo - representação do Visão","","Séc. XIX (?)","Itália","Jardim principal. Na beira do lago.","","De conjunto de cinco peças representando os sentidos (M-1079 a M-1083).","Artes Visuais - Escultura","","Jardim Principal","Izadora Bertussi","Ana Maria Odelius"
"M-1084","banheira","","?","Itália ?","Mármore esculpido.","","Com quatro pés decorados com figuras grotescas.","Construção - Equipamento Hidráulico","","Jardim Principal. Próxima à porta pantográfica.","Izadora Bertussi","Paulo de Freitas Costa"
"M-1085","painel de azulejos  ","Real Fábrica do Rato ","final do séc. XVIII","Portugal. Lisboa","","total: 84x112cm (aprox.)   Azulejo : 14,0x14,0cm (Aprox.) Total :72 azulejos aprox.","Adaptado para tampo de mesa de ferro de jardim.","Construção - Fragmentos de Construção","","Reserva Técnica 2 (Porão)","Izadora Bertussi","Paulo de Freitas Costa"
"M-1086","bandeja","Reis Joalheiros.","Séc. XX","Portugal. Porto.","Prata fundida e cinzelada","5,1 x 90,4 x 52,5","","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1087","porta-garrafa","LB & Co (marca)","Séc. XIX. 1826/27","Inglaterra. Sheffield.","Prata; madeira.","4,8 x 14,8 d.","Par (M-1146)","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Paulo de Freitas Costa"
"M-1088","sopeira","John Collins","Séc. XIX. 1827","Inglaterra. Londres","Prata.","26,3 x 25,7 x 38,7","Estilo George IV. De conjunto com três peças. (M-1117; M-1118).","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1089","sopeira","Harris, Charles Stuart & Sons","Séc. XX. 1901.","Inglaterra. Londres.","Prata martelada e cinzelada.","24,5 x 37,6 x 26,3 (com tampa)","Pegador da tampa em forma de frutas.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1090","sopeira","?","?","Brasil?","Prata","25,4 x 40,0 x 26,5 ( com tampa)","","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1091","sopeira","","?","?","Prata e calabaça","28,7 x 26,8 (totais) ","Calabaça com recipiente interno e tampa em prata.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1092","conjunto para santos óleos","""Garnier"" (marca)","Séc. XIX","França","Prata.","suporte/bandeja: 2,8 x 23,3 x 14,1","","Objetos Cerimoniais - Objetos de Culto","Prataria - Exposição","Reserva Técnica 3","Izadora Bertussi","Daniele Paro"
"M-1093","taça","?","Séc. XIX. 1821","Inglaterra.","Prata","16,6 x 11,8 d. (na borda)","Decorado com motivos florais e frutas.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Exposição","Salão","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1094","cinzeiro","?","?","?","Prata.","4,2 x 10,9 x 3,8","Em forma de tamanco.","Objetos Pessoais - Artigo de Tabagísmo","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Paulo de Freitas Costa"
"M-1095","chaleira","""F+E"" (marca)","Séc. XIX. 1871","Inglaterra. Birmingham.","Prata; marfim.","36,1 x 28,5 (totais)","","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1096","caneca","","Séc. XVIII. 1701","Russia. Moscou.","Prata com banho de ouro.","18,3 x 18,8","Com tampa fixa. Parte interna com banho de ouro.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Exposição","Salão","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1097","fruteira","John Aldwinckle & Thomas Slater ","Séc. XIX. 1889.","Inglaterra. Londres.","Prata martelada e cinzelada com banho de ouro.","12,9 x 25,8 x 24,0","Jogo com 8 peças (M-1198 a M-1203; M-1097; M-1234). Formato oval irregular. Com quatro pés, decorada com frutos em baixo relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1098","candelabro","""MG"" (marca)","Séc. XIX. 1791-1810","Portugal. Porto.","Prata.","39,8 x 36,0 (na base: 12,7d.)","Par: M-1099. Peça com parte superior destacável, podendo ser usada para uma ou duas velas.","Interiores - Objetos de Iluminação","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1099","candelabro","""MG"" (marca)","Séc. XIX. 1791-1810","Portugal. Porto.","Prata.","39,6 x 36,2 ( na base: 12,7 d.)","Par: M-1098. Peça com parte superior destacável, podendo ser usada para uma ou duas velas.","Interiores - Objetos de Iluminação","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1100","castiçal","","Séc. XIX.","Portugal. Porto.","Prata.","16,9 x 9,3 (na base)","Em forma de flor.","Interiores - Objetos de Iluminação","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1101","castiçal","?","?","?","Prata.","14,9 x 8,2 x 8,1","Par (M-1102).","Interiores - Objetos de Iluminação","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1102","castiçal","?","?","?","Prata.","14,9 x 8,2 x 8,2","Par (M-1101).","Interiores - Objetos de Iluminação","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
